"","id","Phase","Predictability","TimeBin","SamplesInAOI","SamplesTotal","AOI","Elog","Weights","Prop","LogitAdjusted","ArcSin","Time","ot1","ot2","ot3","ot4","ot5","ot6","ot7"
"8753","SE61","Post","Unpred",2,0,12,"AgentAOI",-3.2188758248682,0.480769230769231,0,-4.89034912822175,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"8754","SE61","Post","Unpred",3,0,12,"AgentAOI",-3.2188758248682,0.480769230769231,0,-4.89034912822175,0,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"8755","SE61","Post","Unpred",4,0,15,"AgentAOI",-3.43398720448515,0.484375,0,-4.89034912822175,0,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"8756","SE61","Post","Unpred",5,0,16,"AgentAOI",-3.49650756146648,0.485294117647059,0,-4.89034912822175,0,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"8757","SE61","Post","Unpred",6,0,17,"AgentAOI",-3.55534806148941,0.486111111111111,0,-4.89034912822175,0,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"8758","SE61","Post","Unpred",7,0,18,"AgentAOI",-3.61091791264422,0.486842105263158,0,-4.89034912822175,0,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"8759","SE61","Post","Unpred",8,0,17,"AgentAOI",-3.55534806148941,0.486111111111111,0,-4.89034912822175,0,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"8760","SE61","Post","Unpred",9,0,18,"AgentAOI",-3.61091791264422,0.486842105263158,0,-4.89034912822175,0,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"8761","SE61","Post","Unpred",10,3,18,"AgentAOI",-1.48807705542983,2.85526315789474,0.166666666666667,-1.6094379124341,0.420534335283965,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"8762","SE61","Post","Unpred",11,6,18,"AgentAOI",-0.653926467406664,4.27631578947368,0.333333333333333,-0.693147180559945,0.615479708670387,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"8763","SE61","Post","Unpred",12,7,18,"AgentAOI",-0.42744401482694,4.53947368421053,0.388888888888889,-0.451985123743057,0.673351617246763,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"8764","SE61","Post","Unpred",13,0,16,"AgentAOI",-3.49650756146648,0.485294117647059,0,-4.89034912822175,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"8765","SE61","Pre","Unpred",0,0,21,"AgentAOI",-3.76120011569356,0.488636363636364,0,-4.89034912822175,0,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"8766","SE61","Pre","Unpred",1,0,21,"AgentAOI",-3.76120011569356,0.488636363636364,0,-4.89034912822175,0,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"8767","SE61","Pre","Unpred",2,0,24,"AgentAOI",-3.89182029811063,0.49,0,-4.89034912822175,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"8768","SE61","Pre","Unpred",3,0,21,"AgentAOI",-3.76120011569356,0.488636363636364,0,-4.89034912822175,0,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"8769","SE61","Pre","Unpred",4,0,25,"AgentAOI",-3.93182563272433,0.490384615384615,0,-4.89034912822175,0,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"8770","SE61","Pre","Unpred",5,0,24,"AgentAOI",-3.89182029811063,0.49,0,-4.89034912822175,0,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"8771","SE61","Pre","Unpred",6,0,30,"AgentAOI",-4.11087386417331,0.491935483870968,0,-4.89034912822175,0,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"8772","SE61","Pre","Unpred",7,0,29,"AgentAOI",-4.07753744390572,0.491666666666667,0,-4.89034912822175,0,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"8773","SE61","Pre","Unpred",8,2,22,"AgentAOI",-2.10413415427021,2.22826086956522,0.0909090909090909,-2.30258509299405,0.306277369169669,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"8774","SE61","Pre","Unpred",9,3,26,"AgentAOI",-1.90423745265475,3.0462962962963,0.115384615384615,-2.03688192726104,0.346579953788377,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"8775","SE61","Pre","Unpred",10,3,27,"AgentAOI",-1.94591014905531,3.0625,0.111111111111111,-2.07944154167984,0.339836909454122,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"8776","SE61","Pre","Unpred",11,5,29,"AgentAOI",-1.49392502531226,4.49166666666667,0.172413793103448,-1.56861591791385,0.428192755581941,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"8777","SE61","Pre","Unpred",12,2,22,"AgentAOI",-2.10413415427021,2.22826086956522,0.0909090909090909,-2.30258509299405,0.306277369169669,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"8778","SE61","Pre","Unpred",13,6,30,"AgentAOI",-1.32687094064909,5.13709677419355,0.2,-1.38629436111989,0.463647609000806,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"8779","SE61","Train","Unpred",0,5,39,"AgentAOI",-1.83621123179889,4.74375,0.128205128205128,-1.91692261218206,0.36618656020528,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"8780","SE61","Train","Unpred",1,0,16,"AgentAOI",-3.49650756146648,0.485294117647059,0,-4.89034912822175,0,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"8781","SE61","Train","Unpred",2,0,23,"AgentAOI",-3.85014760171006,0.489583333333333,0,-4.89034912822175,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"8782","SE61","Train","Unpred",3,4,30,"AgentAOI",-1.7730673362159,3.84677419354839,0.133333333333333,-1.87180217690159,0.37379217483451,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"8783","SE61","Train","Unpred",4,2,31,"AgentAOI",-2.46809953147162,2.3046875,0.0645161290322581,-2.67414864942653,0.256813917420807,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"8784","SE61","Train","Unpred",5,0,33,"AgentAOI",-4.20469261939097,0.492647058823529,0,-4.89034912822175,0,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"8785","SE61","Train","Unpred",6,0,46,"AgentAOI",-4.53259949315326,0.49468085106383,0,-4.89034912822175,0,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"8786","SE61","Train","Unpred",7,2,41,"AgentAOI",-2.76000994003292,2.35119047619048,0.0487804878048781,-2.9704144655697,0.222699286995737,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"8787","SE61","Train","Unpred",8,5,51,"AgentAOI",-2.13470422035489,4.91826923076923,0.0980392156862745,-2.21920348405499,0.318468191810639,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"8788","SE61","Train","Unpred",9,4,48,"AgentAOI",-2.29141179239592,4.08673469387755,0.0833333333333333,-2.39789527279837,0.292842771728575,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"8789","SE61","Train","Unpred",10,6,53,"AgentAOI",-1.988927534139,5.71759259259259,0.113207547169811,-2.058388132482,0.34315868913408,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"8790","SE61","Train","Unpred",11,6,52,"AgentAOI",-1.96765013569172,5.70283018867924,0.115384615384615,-2.03688192726104,0.346579953788377,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"8791","SE61","Train","Unpred",12,6,50,"AgentAOI",-1.9236870122706,5.67156862745098,0.12,-1.99243016469021,0.353741605889671,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"8792","SE61","Train","Unpred",13,6,50,"AgentAOI",-1.9236870122706,5.67156862745098,0.12,-1.99243016469021,0.353741605889671,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"8793","SE62","Post","Pred",0,6,18,"AgentAOI",-0.653926467406664,4.27631578947368,0.333333333333333,-0.693147180559945,0.615479708670387,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"8794","SE62","Post","Pred",1,6,18,"AgentAOI",-0.653926467406664,4.27631578947368,0.333333333333333,-0.693147180559945,0.615479708670387,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"8795","SE62","Post","Pred",2,0,12,"AgentAOI",-3.2188758248682,0.480769230769231,0,-4.89034912822175,0,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"8796","SE62","Post","Pred",3,0,15,"AgentAOI",-3.43398720448515,0.484375,0,-4.89034912822175,0,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"8797","SE62","Post","Pred",4,0,10,"AgentAOI",-3.04452243772342,0.477272727272727,0,-4.89034912822175,0,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"8798","SE62","Post","Pred",5,0,14,"AgentAOI",-3.36729582998647,0.483333333333333,0,-4.89034912822175,0,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"8799","SE62","Post","Pred",6,0,16,"AgentAOI",-3.49650756146648,0.485294117647059,0,-4.89034912822175,0,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"8800","SE62","Post","Pred",7,0,12,"AgentAOI",-3.2188758248682,0.480769230769231,0,-4.89034912822175,0,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"8801","SE62","Post","Pred",8,0,13,"AgentAOI",-3.29583686600433,0.482142857142857,0,-4.89034912822175,0,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"8802","SE62","Post","Pred",9,0,13,"AgentAOI",-3.29583686600433,0.482142857142857,0,-4.89034912822175,0,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"8803","SE62","Post","Pred",10,0,18,"AgentAOI",-3.61091791264422,0.486842105263158,0,-4.89034912822175,0,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"8804","SE62","Post","Pred",11,0,14,"AgentAOI",-3.36729582998647,0.483333333333333,0,-4.89034912822175,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"8805","SE62","Post","Pred",12,0,18,"AgentAOI",-3.61091791264422,0.486842105263158,0,-4.89034912822175,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"8806","SE62","Post","Pred",13,0,18,"AgentAOI",-3.61091791264422,0.486842105263158,0,-4.89034912822175,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"8807","SE62","Pre","Pred",0,12,36,"AgentAOI",-0.672944473242426,8.27702702702703,0.333333333333333,-0.693147180559945,0.615479708670387,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"8808","SE62","Pre","Pred",1,12,36,"AgentAOI",-0.672944473242426,8.27702702702703,0.333333333333333,-0.693147180559945,0.615479708670387,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"8809","SE62","Pre","Pred",2,14,36,"AgentAOI",-0.439366659783846,8.81756756756757,0.388888888888889,-0.451985123743057,0.673351617246763,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"8810","SE62","Pre","Pred",3,14,36,"AgentAOI",-0.439366659783846,8.81756756756757,0.388888888888889,-0.451985123743057,0.673351617246763,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"8811","SE62","Pre","Pred",4,14,36,"AgentAOI",-0.439366659783846,8.81756756756757,0.388888888888889,-0.451985123743057,0.673351617246763,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"8812","SE62","Pre","Pred",5,10,36,"AgentAOI",-0.925769475828699,7.52027027027027,0.277777777777778,-0.955511445027436,0.555121167556787,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"8813","SE62","Pre","Pred",6,1,36,"AgentAOI",-3.16406758837321,1.43918918918919,0.0277777777777778,-3.55534806148941,0.167448079219689,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"8814","SE62","Pre","Pred",7,0,36,"AgentAOI",-4.29045944114839,0.493243243243243,0,-4.89034912822175,0,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"8815","SE62","Pre","Pred",8,0,37,"AgentAOI",-4.31748811353631,0.493421052631579,0,-4.89034912822175,0,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"8816","SE62","Pre","Pred",9,1,36,"AgentAOI",-3.16406758837321,1.43918918918919,0.0277777777777778,-3.55534806148941,0.167448079219689,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"8817","SE62","Pre","Pred",10,1,36,"AgentAOI",-3.16406758837321,1.43918918918919,0.0277777777777778,-3.55534806148941,0.167448079219689,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"8818","SE62","Pre","Pred",11,0,36,"AgentAOI",-4.29045944114839,0.493243243243243,0,-4.89034912822175,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"8819","SE62","Pre","Pred",12,0,36,"AgentAOI",-4.29045944114839,0.493243243243243,0,-4.89034912822175,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"8820","SE62","Pre","Pred",13,0,35,"AgentAOI",-4.26267987704132,0.493055555555556,0,-4.89034912822175,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"8821","SE62","Train","Pred",0,16,48,"AgentAOI",-0.677879708429157,10.9438775510204,0.333333333333333,-0.693147180559945,0.615479708670387,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"8822","SE62","Train","Pred",1,12,40,"AgentAOI",-0.824175442966349,8.6890243902439,0.3,-0.847297860387204,0.579639740363704,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"8823","SE62","Train","Pred",2,12,44,"AgentAOI",-0.955511445027436,9.02777777777778,0.272727272727273,-0.980829253011726,0.549467244757627,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"8824","SE62","Train","Pred",3,10,54,"AgentAOI",-1.44411393200872,8.49545454545455,0.185185185185185,-1.48160454092422,0.444859969337947,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"8825","SE62","Train","Pred",4,6,56,"AgentAOI",-2.05017115937972,5.75877192982456,0.107142857142857,-2.12026353620009,0.333473172251832,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"8826","SE62","Train","Pred",5,5,51,"AgentAOI",-2.13470422035489,4.91826923076923,0.0980392156862745,-2.21920348405499,0.318468191810639,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"8827","SE62","Train","Pred",6,6,48,"AgentAOI",-1.87770189902878,5.63775510204082,0.125,-1.94591014905531,0.361367123906708,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"8828","SE62","Train","Pred",7,6,55,"AgentAOI",-2.03017049267305,5.74553571428571,0.109090909090909,-2.10006082888257,0.336609879034986,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"8829","SE62","Train","Pred",8,3,55,"AgentAOI",-2.70805020110221,3.28125,0.0545454545454545,-2.85263142991332,0.235726734049397,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"8830","SE62","Train","Pred",9,0,44,"AgentAOI",-4.48863636973214,0.494444444444444,0,-4.89034912822175,0,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"8831","SE62","Train","Pred",10,0,40,"AgentAOI",-4.39444915467244,0.49390243902439,0,-4.89034912822175,0,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"8832","SE62","Train","Pred",11,0,38,"AgentAOI",-4.34380542185368,0.493589743589744,0,-4.89034912822175,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"8833","SE62","Train","Pred",12,1,47,"AgentAOI",-3.43398720448515,1.453125,0.0212765957446809,-3.8286413964891,0.146387259294249,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"8834","SE62","Train","Pred",13,5,51,"AgentAOI",-2.13470422035489,4.91826923076923,0.0980392156862745,-2.21920348405499,0.318468191810639,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"8835","SE64","Post","Unpred",0,0,12,"AgentAOI",-3.2188758248682,0.480769230769231,0,-4.89034912822175,0,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"8836","SE64","Post","Unpred",1,1,12,"AgentAOI",-2.03688192726104,1.32692307692308,0.0833333333333333,-2.39789527279837,0.292842771728575,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"8837","SE64","Post","Unpred",2,1,16,"AgentAOI",-2.33537491581704,1.36764705882353,0.0625,-2.70805020110221,0.252680255142079,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"8838","SE64","Post","Unpred",3,1,18,"AgentAOI",-2.4567357728213,1.38157894736842,0.0555555555555556,-2.83321334405622,0.237941124830208,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"8839","SE64","Post","Unpred",4,0,18,"AgentAOI",-3.61091791264422,0.486842105263158,0,-4.89034912822175,0,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"8840","SE64","Post","Unpred",5,0,18,"AgentAOI",-3.61091791264422,0.486842105263158,0,-4.89034912822175,0,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"8841","SE64","Post","Unpred",6,2,12,"AgentAOI",-1.43508452528932,2.01923076923077,0.166666666666667,-1.6094379124341,0.420534335283965,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"8842","SE64","Post","Unpred",7,2,15,"AgentAOI",-1.68639895357023,2.109375,0.133333333333333,-1.87180217690159,0.37379217483451,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"8843","SE64","Post","Unpred",8,0,18,"AgentAOI",-3.61091791264422,0.486842105263158,0,-4.89034912822175,0,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"8844","SE64","Post","Unpred",9,2,17,"AgentAOI",-1.82454929205105,2.15277777777778,0.117647058823529,-2.01490302054226,0.350105777767146,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
"8845","SE64","Post","Unpred",10,1,13,"AgentAOI",-2.12026353620009,1.33928571428571,0.0769230769230769,-2.484906649788,0.281034901502814,1,0.232047740446129,-0.0741249316661101,-0.314270488500608,-0.249345384951578,0.0577419013640566,0.321857946140012,0.310403357235488
"8846","SE64","Post","Unpred",11,0,12,"AgentAOI",-3.2188758248682,0.480769230769231,0,-4.89034912822175,0,1.1,0.298347094859308,0.0741249316661101,-0.211651553480001,-0.357756421887046,-0.272211820716268,-0.0155966405618508,0.26116089829728
"8847","SE64","Post","Unpred",12,0,12,"AgentAOI",-3.2188758248682,0.480769230769231,0,-4.89034912822175,0,1.2,0.364646449272488,0.259437260831385,0.0352752589133335,-0.208691246100777,-0.385633412681379,-0.452302576293672,-0.415922912103075
"8848","SE64","Post","Unpred",13,0,14,"AgentAOI",-3.36729582998647,0.483333333333333,0,-4.89034912822175,0,1.3,0.430945803685667,0.481812055829716,0.458578365873336,0.3875694570443,0.29489613910929,0.20275632730406,0.125744136217209
"8849","SE64","Pre","Unpred",0,4,24,"AgentAOI",-1.51634748936809,3.69,0.166666666666667,-1.6094379124341,0.420534335283965,0,-0.430945803685667,0.481812055829716,-0.458578365873336,0.3875694570443,-0.29489613910929,0.202756327304059,-0.125744136217209
"8850","SE64","Pre","Unpred",1,5,26,"AgentAOI",-1.36330484289519,4.37962962962963,0.192307692307692,-1.43508452528932,0.45396125157238,0.1,-0.364646449272488,0.259437260831386,-0.0352752589133336,-0.208691246100777,0.385633412681379,-0.45230257629367,0.415922912103075
"8851","SE64","Pre","Unpred",2,11,24,"AgentAOI",-0.160342650075179,6.21,0.458333333333333,-0.167054084663166,0.743683120092141,0.2,-0.298347094859308,0.0741249316661101,0.211651553480001,-0.357756421887045,0.272211820716268,-0.0155966405618529,-0.261160898297281
"8852","SE64","Pre","Unpred",3,9,24,"AgentAOI",-0.489548225318706,5.89,0.375,-0.510825623765991,0.659058035826409,0.3,-0.232047740446129,-0.0741249316661101,0.314270488500608,-0.249345384951578,-0.0577419013640573,0.321857946140012,-0.310403357235485
"8853","SE64","Pre","Unpred",4,6,24,"AgentAOI",-1.04596855518269,4.81,0.25,-1.09861228866811,0.523598775598299,0.4,-0.165748386032949,-0.185312329165275,0.304649963342426,-0.0352335870040276,-0.286647296057282,0.262307136722036,0.0835363142701706
"8854","SE64","Pre","Unpred",5,3,19,"AgentAOI",-1.55059741241117,2.8875,0.157894736842105,-1.67397643357167,0.408637855097592,0.5,-0.0994490316197694,-0.259437260831385,0.214858395199395,0.170747383173363,-0.299020560635294,-0.0354469103678429,0.329748608961211
"8855","SE64","Pre","Unpred",6,0,22,"AgentAOI",-3.80666248977032,0.489130434782609,0,-4.89034912822175,0,0.6,-0.0331496772065898,-0.29649972666444,0.0769642012654549,0.292709799725765,-0.123732645780122,-0.283575282942741,0.175865924779315
"8856","SE64","Pre","Unpred",7,0,24,"AgentAOI",-3.89182029811063,0.49,0,-4.89034912822175,0,0.7,0.0331496772065898,-0.29649972666444,-0.0769642012654549,0.292709799725765,0.123732645780122,-0.283575282942741,-0.175865924779311
"8857","SE64","Pre","Unpred",8,0,26,"AgentAOI",-3.97029191355212,0.490740740740741,0,-4.89034912822175,0,0.8,0.0994490316197694,-0.259437260831385,-0.214858395199395,0.170747383173363,0.299020560635294,-0.0354469103678425,-0.329748608961212
"8858","SE64","Pre","Unpred",9,0,28,"AgentAOI",-4.04305126783455,0.491379310344828,0,-4.89034912822175,0,0.9,0.165748386032949,-0.185312329165275,-0.304649963342426,-0.0352335870040272,0.286647296057282,0.262307136722035,-0.0835363142701757
